scryfall_id,card_name,cmc,type_line,is_creature,is_land,image_url,image_url_small,local_path
245cdc59-d560-4c10-b721-f51cc312e370,Mishra's Factory,0.0,Land,False,True,https://cards.scryfall.io/normal/front/2/4/245cdc59-d560-4c10-b721-f51cc312e370.jpg?1783935099,https://cards.scryfall.io/small/front/2/4/245cdc59-d560-4c10-b721-f51cc312e370.jpg?1783935099,
bb142d99-b210-47c8-897c-be62f90d2192,Mishra's Research Desk,1.0,Artifact,False,False,https://cards.scryfall.io/normal/front/b/b/bb142d99-b210-47c8-897c-be62f90d2192.jpg?1783920054,https://cards.scryfall.io/small/front/b/b/bb142d99-b210-47c8-897c-be62f90d2192.jpg?1783920054,
aac0c8df-f01d-4178-8d66-ee603f814d24,Mishra's Workshop,0.0,Land,False,True,https://cards.scryfall.io/normal/front/a/a/aac0c8df-f01d-4178-8d66-ee603f814d24.jpg?1783939223,https://cards.scryfall.io/small/front/a/a/aac0c8df-f01d-4178-8d66-ee603f814d24.jpg?1783939223,
24a5cc2c-0fbf-4a5f-b175-6e0ffd0d0787,Misty Rainforest,0.0,Land,False,True,https://cards.scryfall.io/normal/front/2/4/24a5cc2c-0fbf-4a5f-b175-6e0ffd0d0787.jpg?1783942123,https://cards.scryfall.io/small/front/2/4/24a5cc2c-0fbf-4a5f-b175-6e0ffd0d0787.jpg?1783942123,
952ba126-0915-47f0-9b6a-a0a6dcd22c6f,Moat,4.0,Enchantment,False,False,https://cards.scryfall.io/normal/front/9/5/952ba126-0915-47f0-9b6a-a0a6dcd22c6f.jpg?1783948082,https://cards.scryfall.io/small/front/9/5/952ba126-0915-47f0-9b6a-a0a6dcd22c6f.jpg?1783948082,
ade32396-8841-4ba4-8852-d11146607f21,Mockingbird,1.0,Creature — Bird Bard,True,False,https://cards.scryfall.io/normal/front/a/d/ade32396-8841-4ba4-8852-d11146607f21.jpg?1783910846,https://cards.scryfall.io/small/front/a/d/ade32396-8841-4ba4-8852-d11146607f21.jpg?1783910846,
2487d124-210b-4808-888c-cd0a78aebd90,Molten Collapse,2.0,Sorcery,False,False,https://cards.scryfall.io/normal/front/2/4/2487d124-210b-4808-888c-cd0a78aebd90.jpg?1783913731,https://cards.scryfall.io/small/front/2/4/2487d124-210b-4808-888c-cd0a78aebd90.jpg?1783913731,
abcd0e32-2e6b-419b-9e8a-af38f2b48a66,Monastery Mentor,3.0,Creature — Human Monk,True,False,https://cards.scryfall.io/normal/front/a/b/abcd0e32-2e6b-419b-9e8a-af38f2b48a66.jpg?1783938710,https://cards.scryfall.io/small/front/a/b/abcd0e32-2e6b-419b-9e8a-af38f2b48a66.jpg?1783938710,
d21433ba-0a14-42bc-ad0b-a4ef823a3295,Monument to Endurance,3.0,Artifact,False,False,https://cards.scryfall.io/normal/front/d/2/d21433ba-0a14-42bc-ad0b-a4ef823a3295.jpg?1783907848,https://cards.scryfall.io/small/front/d/2/d21433ba-0a14-42bc-ad0b-a4ef823a3295.jpg?1783907848,
2573e694-eaa0-42ca-b470-2ab507cbcec1,Moonshadow,1.0,Creature — Elemental,True,False,https://cards.scryfall.io/normal/front/2/5/2573e694-eaa0-42ca-b470-2ab507cbcec1.jpg?1783904461,https://cards.scryfall.io/small/front/2/5/2573e694-eaa0-42ca-b470-2ab507cbcec1.jpg?1783904461,
5b8ba842-c662-4686-bca3-93ddb7fa11a6,Mother of Runes,1.0,Creature — Human Cleric,True,False,https://cards.scryfall.io/normal/front/5/b/5b8ba842-c662-4686-bca3-93ddb7fa11a6.jpg?1783936095,https://cards.scryfall.io/small/front/5/b/5b8ba842-c662-4686-bca3-93ddb7fa11a6.jpg?1783936095,
fadb218d-29e2-42d1-a7a1-1066741d63ad,Mox Diamond,0.0,Artifact,False,False,https://cards.scryfall.io/normal/front/f/a/fadb218d-29e2-42d1-a7a1-1066741d63ad.jpg?1783941773,https://cards.scryfall.io/small/front/f/a/fadb218d-29e2-42d1-a7a1-1066741d63ad.jpg?1783941773,
aced2c55-7543-4076-bcdd-36c4d649b8ae,Mox Emerald,0.0,Artifact,False,False,https://cards.scryfall.io/normal/front/a/c/aced2c55-7543-4076-bcdd-36c4d649b8ae.jpg?1783939332,https://cards.scryfall.io/small/front/a/c/aced2c55-7543-4076-bcdd-36c4d649b8ae.jpg?1783939332,
5f6927e1-c580-483a-8e2a-6e2deb74800e,Mox Jet,0.0,Artifact,False,False,https://cards.scryfall.io/normal/front/5/f/5f6927e1-c580-483a-8e2a-6e2deb74800e.jpg?1783939331,https://cards.scryfall.io/small/front/5/f/5f6927e1-c580-483a-8e2a-6e2deb74800e.jpg?1783939331,
6be9b1d5-9ab8-4adb-ba54-2c0117e842fa,Mox Opal,0.0,Legendary Artifact,False,False,https://cards.scryfall.io/normal/front/6/b/6be9b1d5-9ab8-4adb-ba54-2c0117e842fa.jpg?1783941702,https://cards.scryfall.io/small/front/6/b/6be9b1d5-9ab8-4adb-ba54-2c0117e842fa.jpg?1783941702,
ed0216a0-c5c9-4a99-b869-53e4d0256326,Mox Pearl,0.0,Artifact,False,False,https://cards.scryfall.io/normal/front/e/d/ed0216a0-c5c9-4a99-b869-53e4d0256326.jpg?1783939331,https://cards.scryfall.io/small/front/e/d/ed0216a0-c5c9-4a99-b869-53e4d0256326.jpg?1783939331,
22c26e44-e129-4c4d-b552-3cc8774ce1a4,Mox Poison,0.0,Artifact,False,False,https://cards.scryfall.io/normal/front/2/2/22c26e44-e129-4c4d-b552-3cc8774ce1a4.jpg?1783917757,https://cards.scryfall.io/small/front/2/2/22c26e44-e129-4c4d-b552-3cc8774ce1a4.jpg?1783917757,
45fd6e91-df76-497f-b642-33dc3d5f6a5a,Mox Ruby,0.0,Artifact,False,False,https://cards.scryfall.io/normal/front/4/5/45fd6e91-df76-497f-b642-33dc3d5f6a5a.jpg?1783939329,https://cards.scryfall.io/small/front/4/5/45fd6e91-df76-497f-b642-33dc3d5f6a5a.jpg?1783939329,
ea1feac0-d3a7-45eb-9719-1cdaf51ea0b6,Mox Sapphire,0.0,Artifact,False,False,https://cards.scryfall.io/normal/front/e/a/ea1feac0-d3a7-45eb-9719-1cdaf51ea0b6.jpg?1783939328,https://cards.scryfall.io/small/front/e/a/ea1feac0-d3a7-45eb-9719-1cdaf51ea0b6.jpg?1783939328,
345fd005-5052-4500-a260-3649500e21f4,Mulldrifter,5.0,Creature — Elemental,True,False,https://cards.scryfall.io/normal/front/3/4/345fd005-5052-4500-a260-3649500e21f4.jpg?1783928323,https://cards.scryfall.io/small/front/3/4/345fd005-5052-4500-a260-3649500e21f4.jpg?1783928323,
f5fb426a-5618-4dd4-9c51-0cc847be8c1d,Multiversal Passage,0.0,Land,False,True,https://cards.scryfall.io/normal/front/f/5/f5fb426a-5618-4dd4-9c51-0cc847be8c1d.jpg?1783905299,https://cards.scryfall.io/small/front/f/5/f5fb426a-5618-4dd4-9c51-0cc847be8c1d.jpg?1783905299,
20c4aae1-7665-4df7-bd51-a1d95bf8a17d,Murktide Regent,7.0,Creature — Dragon,True,False,https://cards.scryfall.io/normal/front/2/0/20c4aae1-7665-4df7-bd51-a1d95bf8a17d.jpg?1783926875,https://cards.scryfall.io/small/front/2/0/20c4aae1-7665-4df7-bd51-a1d95bf8a17d.jpg?1783926875,
8ca3c48b-f104-4292-9a4e-2ce87a65893c,Mutavault,0.0,Land,False,True,https://cards.scryfall.io/normal/front/8/c/8ca3c48b-f104-4292-9a4e-2ce87a65893c.jpg?1783942774,https://cards.scryfall.io/small/front/8/c/8ca3c48b-f104-4292-9a4e-2ce87a65893c.jpg?1783942774,
05e8a4ea-8c0d-4284-ac23-80e19fdde11d,Myr Battlesphere,7.0,Artifact Creature — Myr Construct,True,False,https://cards.scryfall.io/normal/front/0/5/05e8a4ea-8c0d-4284-ac23-80e19fdde11d.jpg?1783939637,https://cards.scryfall.io/small/front/0/5/05e8a4ea-8c0d-4284-ac23-80e19fdde11d.jpg?1783939637,
cf3eb762-6c3f-4b11-a4f9-968f79370217,Mystic Confluence,5.0,Instant,False,False,https://cards.scryfall.io/normal/front/c/f/cf3eb762-6c3f-4b11-a4f9-968f79370217.jpg?1783938008,https://cards.scryfall.io/small/front/c/f/cf3eb762-6c3f-4b11-a4f9-968f79370217.jpg?1783938008,
924a24e7-91b8-4ceb-a136-7a765d98c994,Mystic Forge,4.0,Artifact,False,False,https://cards.scryfall.io/normal/front/9/2/924a24e7-91b8-4ceb-a136-7a765d98c994.jpg?1783932941,https://cards.scryfall.io/small/front/9/2/924a24e7-91b8-4ceb-a136-7a765d98c994.jpg?1783932941,
1571b584-9007-45ee-a3c3-6c72f227fee2,Mystical Tutor,1.0,Instant,False,False,https://cards.scryfall.io/normal/front/1/5/1571b584-9007-45ee-a3c3-6c72f227fee2.jpg?1783946197,https://cards.scryfall.io/small/front/1/5/1571b584-9007-45ee-a3c3-6c72f227fee2.jpg?1783946197,
94b67489-5eb0-4406-9bf3-27e50dc632eb,"Nadu, Winged Wisdom",3.0,Legendary Creature — Bird Wizard,True,False,https://cards.scryfall.io/normal/front/9/4/94b67489-5eb0-4406-9bf3-27e50dc632eb.jpg?1783911249,https://cards.scryfall.io/small/front/9/4/94b67489-5eb0-4406-9bf3-27e50dc632eb.jpg?1783911249,
8c39f9b4-02b9-4d44-b8d6-4fd02ebbb0c5,"Narset, Parter of Veils",3.0,Legendary Planeswalker — Narset,False,False,https://cards.scryfall.io/normal/front/8/c/8c39f9b4-02b9-4d44-b8d6-4fd02ebbb0c5.jpg?1783933458,https://cards.scryfall.io/small/front/8/c/8c39f9b4-02b9-4d44-b8d6-4fd02ebbb0c5.jpg?1783933458,
0845f0b0-9413-4ddd-861d-9607636bebc6,Natural Order,4.0,Sorcery,False,False,https://cards.scryfall.io/normal/front/0/8/0845f0b0-9413-4ddd-861d-9607636bebc6.jpg?1783946981,https://cards.scryfall.io/small/front/0/8/0845f0b0-9413-4ddd-861d-9607636bebc6.jpg?1783946981,
311a6257-dd77-4bb6-81cb-c8e7862350f3,Necromancy,3.0,Enchantment,False,False,https://cards.scryfall.io/normal/front/3/1/311a6257-dd77-4bb6-81cb-c8e7862350f3.jpg?1783946992,https://cards.scryfall.io/small/front/3/1/311a6257-dd77-4bb6-81cb-c8e7862350f3.jpg?1783946992,
3ee3945e-5089-4751-b7b3-5961c39d2a33,Nethergoyf,1.0,Creature — Lhurgoyf,True,False,https://cards.scryfall.io/normal/front/3/e/3ee3945e-5089-4751-b7b3-5961c39d2a33.jpg?1783911277,https://cards.scryfall.io/small/front/3/e/3ee3945e-5089-4751-b7b3-5961c39d2a33.jpg?1783911277,
4a0bb5dc-75a6-4bd6-81f8-611197fb0fba,Nettlecyst,3.0,Artifact — Equipment,False,False,https://cards.scryfall.io/normal/front/4/a/4a0bb5dc-75a6-4bd6-81f8-611197fb0fba.jpg?1783926803,https://cards.scryfall.io/small/front/4/a/4a0bb5dc-75a6-4bd6-81f8-611197fb0fba.jpg?1783926803,
b0f61742-522c-4b36-97db-41d0c412a072,Nexus of Becoming,6.0,Artifact,False,False,https://cards.scryfall.io/normal/front/b/0/b0f61742-522c-4b36-97db-41d0c412a072.jpg?1783911995,https://cards.scryfall.io/small/front/b/0/b0f61742-522c-4b36-97db-41d0c412a072.jpg?1783911995,
9a71531f-d4b6-4cc7-8193-b2f5bce33b21,Night Scythe,3.0,Artifact — Vehicle,False,False,https://cards.scryfall.io/normal/front/9/a/9a71531f-d4b6-4cc7-8193-b2f5bce33b21.jpg?1783920816,https://cards.scryfall.io/small/front/9/a/9a71531f-d4b6-4cc7-8193-b2f5bce33b21.jpg?1783920816,
18f23daa-bc59-456a-8a28-3823e51bc74b,Night's Whisper,2.0,Sorcery,False,False,https://cards.scryfall.io/normal/front/1/8/18f23daa-bc59-456a-8a28-3823e51bc74b.jpg?1783939476,https://cards.scryfall.io/small/front/1/8/18f23daa-bc59-456a-8a28-3823e51bc74b.jpg?1783939476,
1dd64b1d-bcef-476c-bf0b-3ac7df7cbed3,"Nissa, Ascended Animist",7.0,Legendary Planeswalker — Nissa,False,False,https://cards.scryfall.io/normal/front/1/d/1dd64b1d-bcef-476c-bf0b-3ac7df7cbed3.jpg?1783918012,https://cards.scryfall.io/small/front/1/d/1dd64b1d-bcef-476c-bf0b-3ac7df7cbed3.jpg?1783918012,
41e108a5-4e2f-42cf-9ea1-87bf3c0a2b7f,"Nissa, Who Shakes the World",5.0,Legendary Planeswalker — Nissa,False,False,https://cards.scryfall.io/normal/front/4/1/41e108a5-4e2f-42cf-9ea1-87bf3c0a2b7f.jpg?1783933301,https://cards.scryfall.io/small/front/4/1/41e108a5-4e2f-42cf-9ea1-87bf3c0a2b7f.jpg?1783933301,
1e0c695d-62f9-4805-9e2f-7032e8464136,No More Lies,2.0,Instant,False,False,https://cards.scryfall.io/normal/front/1/e/1e0c695d-62f9-4805-9e2f-7032e8464136.jpg?1783912840,https://cards.scryfall.io/small/front/1/e/1e0c695d-62f9-4805-9e2f-7032e8464136.jpg?1783912840,
400382a4-aea2-4827-b06a-1b0b3745908b,Noble Hierarch,1.0,Creature — Human Druid,True,False,https://cards.scryfall.io/normal/front/4/0/400382a4-aea2-4827-b06a-1b0b3745908b.jpg?1783930143,https://cards.scryfall.io/small/front/4/0/400382a4-aea2-4827-b06a-1b0b3745908b.jpg?1783930143,
da13a060-36ee-41e9-bab1-af8ddcc893b8,Norman Osborn // Green Goblin,2.0,Legendary Creature — Human Scientist Villain // Legendary Creature — Goblin Human Villain,True,False,https://cards.scryfall.io/normal/front/d/a/da13a060-36ee-41e9-bab1-af8ddcc893b8.jpg?1783905540,https://cards.scryfall.io/small/front/d/a/da13a060-36ee-41e9-bab1-af8ddcc893b8.jpg?1783905540,
0ad38866-fc5f-4f62-89c1-afc0f50765aa,Novice Inspector,1.0,Creature — Human Detective,True,False,https://cards.scryfall.io/normal/front/0/a/0ad38866-fc5f-4f62-89c1-afc0f50765aa.jpg?1783912920,https://cards.scryfall.io/small/front/0/a/0ad38866-fc5f-4f62-89c1-afc0f50765aa.jpg?1783912920,
6920c895-bc98-4871-a53f-219fa27a74e5,Occult Epiphany,1.0,Instant,False,False,https://cards.scryfall.io/normal/front/6/9/6920c895-bc98-4871-a53f-219fa27a74e5.jpg?1783925004,https://cards.scryfall.io/small/front/6/9/6920c895-bc98-4871-a53f-219fa27a74e5.jpg?1783925004,
c86b8a75-9e31-4a44-95b8-c83b9a49646f,Ocelot Pride,1.0,Creature — Cat,True,False,https://cards.scryfall.io/normal/front/c/8/c86b8a75-9e31-4a44-95b8-c83b9a49646f.jpg?1784634451,https://cards.scryfall.io/small/front/c/8/c86b8a75-9e31-4a44-95b8-c83b9a49646f.jpg?1784634451,
3462a3d0-5552-49fa-9eb7-100960c55891,"Oko, Thief of Crowns",3.0,Legendary Planeswalker — Oko,False,False,https://cards.scryfall.io/normal/front/3/4/3462a3d0-5552-49fa-9eb7-100960c55891.jpg?1783932594,https://cards.scryfall.io/small/front/3/4/3462a3d0-5552-49fa-9eb7-100960c55891.jpg?1783932594,
b5aaaee0-9a61-45df-821e-cce516f8de6a,Old One Eye,6.0,Legendary Creature — Tyranid,True,False,https://cards.scryfall.io/normal/front/b/5/b5aaaee0-9a61-45df-821e-cce516f8de6a.jpg?1783920874,https://cards.scryfall.io/small/front/b/5/b5aaaee0-9a61-45df-821e-cce516f8de6a.jpg?1783920874,
6989018c-37b1-4282-a4af-9cc97f160b4d,Oliphaunt,6.0,Creature — Elephant,True,False,https://cards.scryfall.io/normal/front/6/9/6989018c-37b1-4282-a4af-9cc97f160b4d.jpg?1783916284,https://cards.scryfall.io/small/front/6/9/6989018c-37b1-4282-a4af-9cc97f160b4d.jpg?1783916284,
4e4fb50c-a81f-44d3-93c5-fa9a0b37f617,"Omnath, Locus of Creation",4.0,Legendary Creature — Elemental,True,False,https://cards.scryfall.io/normal/front/4/e/4e4fb50c-a81f-44d3-93c5-fa9a0b37f617.jpg?1783929320,https://cards.scryfall.io/small/front/4/e/4e4fb50c-a81f-44d3-93c5-fa9a0b37f617.jpg?1783929320,
4034e5ba-9974-43e3-bde7-8d9b4586c3a4,Once Upon a Time,2.0,Instant,False,False,https://cards.scryfall.io/normal/front/4/0/4034e5ba-9974-43e3-bde7-8d9b4586c3a4.jpg?1783932607,https://cards.scryfall.io/small/front/4/0/4034e5ba-9974-43e3-bde7-8d9b4586c3a4.jpg?1783932607,
66d80dd1-b944-4cb2-8578-b4dbcabbbc1e,Ophiomancer,3.0,Creature — Human Shaman,True,False,https://cards.scryfall.io/normal/front/6/6/66d80dd1-b944-4cb2-8578-b4dbcabbbc1e.jpg?1783939675,https://cards.scryfall.io/small/front/6/6/66d80dd1-b944-4cb2-8578-b4dbcabbbc1e.jpg?1783939675,
95be2701-af7c-483e-8165-e8bd4b2774ed,Opposition,4.0,Enchantment,False,False,https://cards.scryfall.io/normal/front/9/5/95be2701-af7c-483e-8165-e8bd4b2774ed.jpg?1783946078,https://cards.scryfall.io/small/front/9/5/95be2701-af7c-483e-8165-e8bd4b2774ed.jpg?1783946078,
5de097e5-e960-4404-a370-defe93ce892f,Oracle of Mul Daya,4.0,Creature — Elf Shaman,True,False,https://cards.scryfall.io/normal/front/5/d/5de097e5-e960-4404-a370-defe93ce892f.jpg?1783930358,https://cards.scryfall.io/small/front/5/d/5de097e5-e960-4404-a370-defe93ce892f.jpg?1783930358,
7c024bae-5631-4e20-ac69-df392ac9e109,Orcish Bowmasters,2.0,Creature — Orc Archer,True,False,https://cards.scryfall.io/normal/front/7/c/7c024bae-5631-4e20-ac69-df392ac9e109.jpg?1783916299,https://cards.scryfall.io/small/front/7/c/7c024bae-5631-4e20-ac69-df392ac9e109.jpg?1783916299,
1f2f7d4b-aa65-42ed-a441-8e35be96743c,Orcish Lumberjack,1.0,Creature — Orc,True,False,https://cards.scryfall.io/normal/front/1/f/1f2f7d4b-aa65-42ed-a441-8e35be96743c.jpg?1783926377,https://cards.scryfall.io/small/front/1/f/1f2f7d4b-aa65-42ed-a441-8e35be96743c.jpg?1783926377,
0020c31b-002a-4121-bc61-2c2c16e9afc8,Ornery Tumblewagg,3.0,Creature — Brushwagg Mount,True,False,https://cards.scryfall.io/normal/front/0/0/0020c31b-002a-4121-bc61-2c2c16e9afc8.jpg?1783911806,https://cards.scryfall.io/small/front/0/0/0020c31b-002a-4121-bc61-2c2c16e9afc8.jpg?1783911806,
486d7edc-d983-41f0-8b78-c99aecd72996,"Otawara, Soaring City",0.0,Legendary Land,False,True,https://cards.scryfall.io/normal/front/4/8/486d7edc-d983-41f0-8b78-c99aecd72996.jpg?1783923816,https://cards.scryfall.io/small/front/4/8/486d7edc-d983-41f0-8b78-c99aecd72996.jpg?1783923816,
80c72839-0fa6-4b5f-83b7-6553ebf09bef,"Otharri, Suns' Glory",5.0,Legendary Creature — Phoenix,True,False,https://cards.scryfall.io/normal/front/8/0/80c72839-0fa6-4b5f-83b7-6553ebf09bef.jpg?1783918163,https://cards.scryfall.io/small/front/8/0/80c72839-0fa6-4b5f-83b7-6553ebf09bef.jpg?1783918163,
209c591a-4ab2-4e89-9523-a7b766cf4e51,Ouroboroid,4.0,Creature — Plant Wurm,True,False,https://cards.scryfall.io/normal/front/2/0/209c591a-4ab2-4e89-9523-a7b766cf4e51.jpg?1783905933,https://cards.scryfall.io/small/front/2/0/209c591a-4ab2-4e89-9523-a7b766cf4e51.jpg?1783905933,
07313dd3-d0dc-40ca-98a3-fa4d39e5bcae,Oust,1.0,Sorcery,False,False,https://cards.scryfall.io/normal/front/0/7/07313dd3-d0dc-40ca-98a3-fa4d39e5bcae.jpg?1783942004,https://cards.scryfall.io/small/front/0/7/07313dd3-d0dc-40ca-98a3-fa4d39e5bcae.jpg?1783942004,
1c7d50d6-b63a-4d8c-88fa-1d78ae693a45,Overgrown Tomb,0.0,Land — Swamp Forest,False,True,https://cards.scryfall.io/normal/front/1/c/1c7d50d6-b63a-4d8c-88fa-1d78ae693a45.jpg?1783940320,https://cards.scryfall.io/small/front/1/c/1c7d50d6-b63a-4d8c-88fa-1d78ae693a45.jpg?1783940320,
9b911653-7b96-4cf3-a907-13c5c53a14f7,Overlord of the Balemurk,5.0,Enchantment Creature — Avatar Horror,True,False,https://cards.scryfall.io/normal/front/9/b/9b911653-7b96-4cf3-a907-13c5c53a14f7.jpg?1783909475,https://cards.scryfall.io/small/front/9/b/9b911653-7b96-4cf3-a907-13c5c53a14f7.jpg?1783909475,
d58d3545-043a-457a-8324-facc3c2363ec,Overlord of the Boilerbilges,6.0,Enchantment Creature — Avatar Horror,True,False,https://cards.scryfall.io/normal/front/d/5/d58d3545-043a-457a-8324-facc3c2363ec.jpg?1783909466,https://cards.scryfall.io/small/front/d/5/d58d3545-043a-457a-8324-facc3c2363ec.jpg?1783909466,
6bcafc2e-cef6-412d-8c5d-1658c3337292,Overlord of the Mistmoors,7.0,Enchantment Creature — Avatar Horror,True,False,https://cards.scryfall.io/normal/front/6/b/6bcafc2e-cef6-412d-8c5d-1658c3337292.jpg?1783909507,https://cards.scryfall.io/small/front/6/b/6bcafc2e-cef6-412d-8c5d-1658c3337292.jpg?1783909507,
78cef262-c753-4658-b3ec-fec8db47f944,Palace Jailer,4.0,Creature — Human Soldier,True,False,https://cards.scryfall.io/normal/front/7/8/78cef262-c753-4658-b3ec-fec8db47f944.jpg?1783937364,https://cards.scryfall.io/small/front/7/8/78cef262-c753-4658-b3ec-fec8db47f944.jpg?1783937364,
6efb6a69-562c-4d95-858d-b067444cfd7e,Palantír of Orthanc,3.0,Legendary Artifact,False,False,https://cards.scryfall.io/normal/front/6/e/6efb6a69-562c-4d95-858d-b067444cfd7e.jpg?1783916235,https://cards.scryfall.io/small/front/6/e/6efb6a69-562c-4d95-858d-b067444cfd7e.jpg?1783916235,
fe30c0ff-f74b-456a-a61e-3720d84d713f,Parallax Wave,4.0,Enchantment,False,False,https://cards.scryfall.io/normal/front/f/e/fe30c0ff-f74b-456a-a61e-3720d84d713f.jpg?1783939320,https://cards.scryfall.io/small/front/f/e/fe30c0ff-f74b-456a-a61e-3720d84d713f.jpg?1783939320,
7a4e1580-dd26-4f4b-ac98-3e6fa7b879d5,Patchwork Automaton,2.0,Artifact Creature — Construct,True,False,https://cards.scryfall.io/normal/front/7/a/7a4e1580-dd26-4f4b-ac98-3e6fa7b879d5.jpg?1783923821,https://cards.scryfall.io/small/front/7/a/7a4e1580-dd26-4f4b-ac98-3e6fa7b879d5.jpg?1783923821,
045ce37b-86d2-4e56-84af-b6625b53d13c,Path to Exile,1.0,Instant,False,False,https://cards.scryfall.io/normal/front/0/4/045ce37b-86d2-4e56-84af-b6625b53d13c.jpg?1783939388,https://cards.scryfall.io/small/front/0/4/045ce37b-86d2-4e56-84af-b6625b53d13c.jpg?1783939388,
672b9b16-daef-44e6-9a3a-cfd9f3c78bc7,Pentad Prism,2.0,Artifact,False,False,https://cards.scryfall.io/normal/front/6/7/672b9b16-daef-44e6-9a3a-cfd9f3c78bc7.jpg?1783944376,https://cards.scryfall.io/small/front/6/7/672b9b16-daef-44e6-9a3a-cfd9f3c78bc7.jpg?1783944376,
4b0bd07e-cf80-4d64-af29-f4cec6632b3e,Perilous Landscape,0.0,Land,False,True,https://cards.scryfall.io/normal/front/4/b/4b0bd07e-cf80-4d64-af29-f4cec6632b3e.jpg?1783911239,https://cards.scryfall.io/small/front/4/b/4b0bd07e-cf80-4d64-af29-f4cec6632b3e.jpg?1783911239,
4720b4f2-e6af-4223-9250-a0ed21ed5693,Pest Infestation,1.0,Sorcery,False,False,https://cards.scryfall.io/normal/front/4/7/4720b4f2-e6af-4223-9250-a0ed21ed5693.jpg?1783927588,https://cards.scryfall.io/small/front/4/7/4720b4f2-e6af-4223-9250-a0ed21ed5693.jpg?1783927588,
f252ae53-443c-4a27-b8f0-639a9a2b8598,Pestermite,3.0,Creature — Faerie Rogue,True,False,https://cards.scryfall.io/normal/front/f/2/f252ae53-443c-4a27-b8f0-639a9a2b8598.jpg?1783942899,https://cards.scryfall.io/small/front/f/2/f252ae53-443c-4a27-b8f0-639a9a2b8598.jpg?1783942899,
98e7bf8f-dba7-4005-8cee-634c9153931d,Phantasmal Image,2.0,Creature — Illusion,True,False,https://cards.scryfall.io/normal/front/9/8/98e7bf8f-dba7-4005-8cee-634c9153931d.jpg?1783941088,https://cards.scryfall.io/small/front/9/8/98e7bf8f-dba7-4005-8cee-634c9153931d.jpg?1783941088,
55707746-da6e-46e5-a5ca-7ac843fdc38e,"Phelia, Exuberant Shepherd",2.0,Legendary Creature — Dog,True,False,https://cards.scryfall.io/normal/front/5/5/55707746-da6e-46e5-a5ca-7ac843fdc38e.jpg?1783911298,https://cards.scryfall.io/small/front/5/5/55707746-da6e-46e5-a5ca-7ac843fdc38e.jpg?1783911298,
e419cd0b-2449-4cc5-9ead-b9e45e271700,"Phlage, Titan of Fire's Fury",3.0,Legendary Creature — Elder Giant,True,False,https://cards.scryfall.io/normal/front/e/4/e419cd0b-2449-4cc5-9ead-b9e45e271700.jpg?1783911247,https://cards.scryfall.io/small/front/e/4/e419cd0b-2449-4cc5-9ead-b9e45e271700.jpg?1783911247,
62d37423-3445-412a-9abd-0480da404637,Phyrexian Fleshgorger,7.0,Artifact Creature — Phyrexian Wurm,True,False,https://cards.scryfall.io/normal/front/6/2/62d37423-3445-412a-9abd-0480da404637.jpg?1783920074,https://cards.scryfall.io/small/front/6/2/62d37423-3445-412a-9abd-0480da404637.jpg?1783920074,
d2e27911-87cb-49a0-a34f-6afe4bddd592,Phyrexian Metamorph,4.0,Artifact Creature — Phyrexian Shapeshifter,True,False,https://cards.scryfall.io/normal/front/d/2/d2e27911-87cb-49a0-a34f-6afe4bddd592.jpg?1783941318,https://cards.scryfall.io/small/front/d/2/d2e27911-87cb-49a0-a34f-6afe4bddd592.jpg?1783941318,
6982a82c-dd32-40d2-8dd2-ec92d0fc6c2d,Phyrexian Revoker,2.0,Artifact Creature — Phyrexian Horror,True,False,https://cards.scryfall.io/normal/front/6/9/6982a82c-dd32-40d2-8dd2-ec92d0fc6c2d.jpg?1783930099,https://cards.scryfall.io/small/front/6/9/6982a82c-dd32-40d2-8dd2-ec92d0fc6c2d.jpg?1783930099,
55d35442-5ca0-4fd7-8ff1-b7347b3e6690,Piggy Bank,2.0,Artifact Creature — Boar Toy,True,False,https://cards.scryfall.io/normal/front/5/5/55d35442-5ca0-4fd7-8ff1-b7347b3e6690.jpg?1783909465,https://cards.scryfall.io/small/front/5/5/55d35442-5ca0-4fd7-8ff1-b7347b3e6690.jpg?1783909465,
1daf4348-05c5-4c55-bcf2-c7bec7988bfc,Plateau,0.0,Land — Mountain Plains,False,True,https://cards.scryfall.io/normal/front/1/d/1daf4348-05c5-4c55-bcf2-c7bec7988bfc.jpg?1783948400,https://cards.scryfall.io/small/front/1/d/1daf4348-05c5-4c55-bcf2-c7bec7988bfc.jpg?1783948400,
0f7585c8-9e21-4eef-afc1-2852de23db2f,Polluted Delta,0.0,Land,False,True,https://cards.scryfall.io/normal/front/0/f/0f7585c8-9e21-4eef-afc1-2852de23db2f.jpg?1783945028,https://cards.scryfall.io/small/front/0/f/0f7585c8-9e21-4eef-afc1-2852de23db2f.jpg?1783945028,
3c02b8ee-84cb-44cb-ba14-9e725a9d03ee,Ponder,1.0,Sorcery,False,False,https://cards.scryfall.io/normal/front/3/c/3c02b8ee-84cb-44cb-ba14-9e725a9d03ee.jpg?1783942390,https://cards.scryfall.io/small/front/3/c/3c02b8ee-84cb-44cb-ba14-9e725a9d03ee.jpg?1783942390,
